Key,Value
2003_WEST VIRGINIA,"44,840"
2002_WEST VIRGINIA,"41,094"
2001_WEST VIRGINIA,"42,188"
2000_WEST VIRGINIA,"43,006"
1999_WEST VIRGINIA,"44,293"
1998_WEST VIRGINIA,"41,232"
1997_WEST VIRGINIA,"43,018"
1996_WEST VIRGINIA,"40,365"
1995_WEST VIRGINIA,"40,837"
1994_WEST VIRGINIA,"39,609"
1993_WEST VIRGINIA,"38,475"
1992_WEST VIRGINIA,"35,662"
1991_WEST VIRGINIA,"41,735"
1990_WEST VIRGINIA,"41,366"
1989_WEST VIRGINIA,"42,503"
1988_WEST VIRGINIA,"39,606"
1987_WEST VIRGINIA,"36,486"
1986_WEST VIRGINIA,"36,111"
1985_WEST VIRGINIA,"35,670"
1984_WEST VIRGINIA,"38,880"
2018_WISCONSIN,"62,629"
2017_WISCONSIN,"64,998"
2016_WISCONSIN,"62,593"
2015_WISCONSIN,"58,745"
2014_WISCONSIN,"61,665"
2013_WISCONSIN,"59,663"
2012_WISCONSIN,"58,159"
2011_WISCONSIN,"58,248"
2010_WISCONSIN,"58,114"
2009_WISCONSIN,"60,112"
2008_WISCONSIN,"59,860"
2007_WISCONSIN,"62,253"
2006_WISCONSIN,"64,536"
2005_WISCONSIN,"57,552"
2004_WISCONSIN,"60,943"
2003_WISCONSIN,"63,324"
2002_WISCONSIN,"64,250"
2001_WISCONSIN,"64,471"
2000_WISCONSIN,"65,929"
1999_WISCONSIN,"69,042"
1998_WISCONSIN,"63,811"
1997_WISCONSIN,"61,965"
1996_WISCONSIN,"63,953"
1995_WISCONSIN,"67,222"
1994_WISCONSIN,"59,484"
1993_WISCONSIN,"54,511"
1992_WISCONSIN,"58,598"
1991_WISCONSIN,"56,134"
1990_WISCONSIN,"57,387"
1989_WISCONSIN,"57,103"
1988_WISCONSIN,"60,525"
1987_WISCONSIN,"55,913"
1986_WISCONSIN,"57,970"
1985_WISCONSIN,"51,879"
1984_WISCONSIN,"47,882"
2018_WYOMING,"62,539"
2017_WYOMING,"59,247"
2016_WYOMING,"60,513"
2015_WYOMING,"64,575"
2014_WYOMING,"59,128"
2013_WYOMING,"60,140"
2012_WYOMING,"63,016"
2011_WYOMING,"60,991"
2010_WYOMING,"60,249"
2009_WYOMING,"61,559"
2008_WYOMING,"62,359"
2007_WYOMING,"59,178"
2006_WYOMING,"58,730"
2005_WYOMING,"57,639"
2004_WYOMING,"60,497"
2003_WYOMING,"58,241"
2002_WYOMING,"55,656"
2001_WYOMING,"56,471"
2000_WYOMING,"57,947"
1999_WYOMING,"56,314"
1998_WYOMING,"54,428"
1997_WYOMING,"52,306"
1996_WYOMING,"49,487"
1995_WYOMING,"51,751"
1994_WYOMING,"55,705"
1993_WYOMING,"50,523"
1992_WYOMING,"53,146"
1991_WYOMING,"52,378"
1990_WYOMING,"55,050"
1989_WYOMING,"57,884"
1988_WYOMING,"54,066"
1987_WYOMING,"58,502"
1986_WYOMING,"51,673"
1985_WYOMING,"49,279"
1984_WYOMING,"54,976"
